customer_tweet_id,customer_text,predicted_intent,retrieved_support_text,retrieval_score,draft_reply,helpful,correct,clear,evidence_supported,reason
2817215,@AppleSupport My BT headphones and speakers have almost zero volume when I connect to my iPhone 7. It worked b4 the 11.1 update and hasn’t worked since. When RU gonna release a friggin’ fix?!,software_update,@356532 We're happy to help. Can you tell how it's not working or what it is or isn't doing? Let us know in DM. https://t.co/GDrqU22YpT,0.2921589372390639,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @356532 We're happy to help. Can you tell how it's not working or what it is or isn't doing? Let us know in DM. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2831736,@115858 you guys need to fix iOS 11 for the 7plus my phone keeps freezing and I’m tired of restarting my phone.,software_update,@668047 We'd love to help. We know how essential it is for your iPhone to run smoothly. Can you DM us the exact version of iOS running and what's happening exactly? Go to Settings &gt; General &gt; About to check iOS version. https://t.co/GDrqU22YpT,0.3889781934012181,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @668047 We'd love to help. We know how essential it is for your iPhone to run smoothly. Can you DM us the exact version of iOS running and what's happening exactly? Go to Settings &gt; General &gt; About to check iOS version. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2834435,@AppleSupport is this a scam email or legit? I havnt got an apple product. Didnt want to click link incase a scam but worried incase try take money from my account. https://t.co/dXkjEK6UGJ,account_security,@312885 Great question. We don't typically send correspondences via text. We encourage you to contact your carrier for help with this.,0.3044754072987015,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @312885 Great question. We don't typically send correspondences via text. We encourage you to contact your carrier for help with this. If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2840389,"How do I unlock MacBook if I’ve forgotten my password?? Any help is welcome, pleaseeee! @AppleSupport @156471",account_security,@393403 We can help. Do you mean your passcode to unlock your iPad?,0.3204599876048105,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @393403 We can help. Do you mean your passcode to unlock your iPad? If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2866164,My alarm doesn't work anymore. @AppleSupport  what's going on. I'm annoyed,unclear,@561181 We certainly understand how important your alarms are. Please send us a DM including which tone is set for the alarm. https://t.co/GDrqU22YpT,0.5639078247416183,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2837170,"@AppleSupport I think it first happened after I updated to iOS 11.1, I cannot reproduce it whenever though. Also, it never happens when I’m attaching my iPad Pro to the smart keyboard.",software_update,"@519334 Alright, no problem. Let us know exactly what you mean by Safari being “bricked” in DM. We’ll continue working with you there. https://t.co/GDrqU22YpT",0.2845531811327494,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @519334 Alright, no problem. Let us know exactly what you mean by Safari being “bricked” in DM. We’ll continue working with you there. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2873384,"Okay @115858
Y did my iPhone X freeze??? Fix it",device_performance,@641945 We've just released an update to fix this. We do recommend creating a current backup of the data on your device before updating. Here's more about the new update: https://t.co/xU1AGHStV6 Let us know if this helps.,0.3274756303419433,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @641945 We've just released an update to fix this. We do recommend creating a current backup of the data on your device before updating. Here's more about the new update: https://t.co/xU1AGHStV6 Let us know if this helps. If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2889467,@AppleSupport When are we going to see the battery issue with iOS11 fixed? It seems to be getting worse every time you patch. Currently need to carry a charger if I want it to last a day...,software_update,@511667 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.2741107812875568,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @511667 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2890750,@AppleSupport I need to force my iPhone X to power off because the screen has frozen. Again. How do I do this?,device_performance,@174965 We are here to help. DM us your iOS version and we can take a look at this. https://t.co/GDrqU22YpT,0.2427577210778106,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @174965 We are here to help. DM us your iOS version and we can take a look at this. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2892119,"@AppleSupport Folks... i wanted to buy iphone X, but the online portal doesn't allow me to buy without selecting a carrier. I wanted to buy a unlocked phone to be able to use on any  network. Please suggest me on the options to buy. I'm planning to pick on in Dallas,TX storre",account_security,"@436002 We'll point you in the right direction. For questions about purchasing, connect here: https://t.co/8yjRd1Xo0i",0.1847177930359757,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @436002 We'll point you in the right direction. For questions about purchasing, connect here: https://t.co/8yjRd1Xo0i If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2901917,@AppleSupport cannot upload any via IG. When attempting to text or email or share photos the message above appears.  This occurred before last update. Seemed to be fixed. But now photos taken prior to update with phone show this error. https://t.co/KAStiBxDwZ,software_update,@382466 That's certainly not what we'd expect you to experience. DM us and we'll continue there. https://t.co/GDrqU22YpT,0.1980876858582465,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @382466 That's certainly not what we'd expect you to experience. DM us and we'll continue there. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2917323,@AppleSupport Is MacOS High Sierra compatible with Fusion Drives yet? I've been holding off on updating my late 2014 iMac...,software_update,@410774 We're happy to answer that. Fusion Drives won't be converted to APFS. Learn more here: https://t.co/LNQiBM515A,0.2870932701802006,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @410774 We're happy to answer that. Fusion Drives won't be converted to APFS. Learn more here: https://t.co/LNQiBM515A If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2814565,"@115858 @AppleSupport NOW MY PHONE CRASHES WTF 😡😡😡 
IM SO MAD UGH",device_performance,@517524 We're here for you. What are you having difficulties with today?,0.3022129048619381,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @517524 We're here for you. What are you having difficulties with today? If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2943312,"@AppleSupport Hello there, my iPhoto Library doesn't synch to iCloud (I've got more than 6000 elements stuck for the last 72 hours, zero upload) Can you please help?
Thanks",unclear,@528783 We've received your DM. Look for our response there.,0.2361012429678558,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2944496,"The ROOT user does NOT have a password! Type root into ANY 'locked' box and click on the password text box, then click 'Okay'. I'm currently logged into my Macbook AS ROOT @115858 @AppleSupport",account_security,"@390552 Wi-Fi can be disconnected, not disabled, in the Control Center on iOS 11. You'll want to turn that off in Settings &gt; Wi-Fi.",0.1788297062177343,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @390552 Wi-Fi can be disconnected, not disabled, in the Control Center on iOS 11. You'll want to turn that off in Settings &gt; Wi-Fi. If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2908041,"@AppleSupport Hi, thanks. Yes, I have received an email confirming the request and that it’s ready for recovery. I follow the steps, enter my security info and enter the code sent via text msg. It then says info on how to recover the account will be texted to me but I don’t receive anything.",account_security,@729359 We'd be happy to look into this with you. DM us with more information on the issue you're having. https://t.co/GDrqU22YpT,0.2295893321712107,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @729359 We'd be happy to look into this with you. DM us with more information on the issue you're having. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2948242,"What is ""Others"" on my Macbook storage and how I get rid of it? @115858 #Macbook #Help #appleteacher",information_request,@116207 We got your DM. Let's work together there. You should have our reply soon.,0.3543835438759096,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @116207 We got your DM. Let's work together there. You should have our reply soon. If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2945663,@AppleSupport I tried this steps and it says it’s not eligible,unclear,@368952 Thanks for confirming this. Send us a DM and we'll work from there: https://t.co/GDrqU22YpT,0.3730485629394981,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2949605,@AppleSupport Have received an odd email with links that I can't tell if they are legit or not.  I do not own iPhone which could be a clue.  But if someone compromised my account elsewhere maybe?  Looking for your thoughts. https://t.co/vC6HyKAFAq,information_request,"@123066 Let's team up on this. Send us a DM with the iOS version your iPhone is running, and we'll meet you there. https://t.co/GDrqU22YpT",0.2392841212200542,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @123066 Let's team up on this. Send us a DM with the iOS version your iPhone is running, and we'll meet you there. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2950992,just plugged in my phone to charge and it won’t stop vibrating from charging to not charging and back to charging again - I took it off the charger a minute ago @AppleSupport,unclear,"@327423 Congrats on your new iPhone! We're happy to help with charging. To resolve this, try the steps here: https://t.co/uqxquyfdn0",0.2585593354517841,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2952372,@AppleSupport iOS 11.1.2 and yes I also have a passcode,software_update,"@628681 Thanks. Let's get you to our Photos Experts. Choose Apps &amp; Software &gt; iOS &gt; Photos from this link:

 https://t.co/IBIY3vMgPj",0.5496094366528896,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @628681 Thanks. Let's get you to our Photos Experts. Choose Apps &amp; Software &gt; iOS &gt; Photos from this link:   https://t.co/IBIY3vMgPj If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2962925,@115858 y’all really trying it! Why is my my phone changing it to I.t? Mad annoying.,unclear,@591277 Let's take a look at that together. Have you already updated to iOS 11.1? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT,0.3824133055891836,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
177837,@AppleSupport I've updated my phone and its starting to lag. not to mention it drains my battery,software_update,"@216885 We are here for you, and we want to assist.  Please send us a DM so we can take a look together. https://t.co/GDrqU22YpT",0.2893125998001598,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @216885 We are here for you, and we want to assist.  Please send us a DM so we can take a look together. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2972479,"@AppleSupport Been trying to log into my apple id/iCloud and have been getting ""There has been an error connecting to the server"" every single time.. ?",account_security,"@456041 Hey there, let's figure this out together. Try the steps in this article, and let us know the result: https://t.co/yoNhV7Et2A",0.3100460442408292,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @456041 Hey there, let's figure this out together. Try the steps in this article, and let us know the result: https://t.co/yoNhV7Et2A If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
2972494,@115858 @AppleSupport it’s has been 2 Days and still no help resetting my password. Why is it this hard?,account_security,@584425 Go ahead and send us a DM. We'll continue from there. https://t.co/GDrqU22YpT,0.2304475459752837,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @584425 Go ahead and send us a DM. We'll continue from there. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
82055,@AppleSupport why am I still seeing this for the I character. I’ve updated my phone to last iOS software. Fix it y’all. https://t.co/ap5rsvht7M,software_update,@446872 Hello. We can certainly understand your concern. Send us a DM with your current iOS version. https://t.co/GDrqU22YpT,0.3737763651292201,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @446872 Hello. We can certainly understand your concern. Send us a DM with your current iOS version. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
87214,@AppleSupport i signed out of my apple id on my phone &amp; when i signed back in tons of my music wasnt in my library/no longer downloaded &amp; my playlists were gone. i have an apple music membership. everything on my computer stayed the same however. how do i get it back to normal??,account_security,@588551 We'd be happy to assist. Please DM your iPhone model and country. We'll pick this conversation there. Thanks! https://t.co/GDrqU22YpT,0.3007854718522271,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @588551 We'd be happy to assist. Please DM your iPhone model and country. We'll pick this conversation there. Thanks! https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
92807,"@116333 the @115858 customer service is about the worst I have ever experienced, 2 weeks had my money, no device, useless!! @AppleSupport",unclear,@607051 That's not what we like to hear. We're here to help. Tell us more about your support experience in a DM. We'll meet you there. https://t.co/GDrqU22YpT,0.4019952383907805,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
92688,"Is this incomplete display rendering related? Bogus Guest user won’t accept any password I use on this box. Even after ‘sudo passwd Guest’. Who is this fake “Guest” and why can’t I make it go away, @115858 ? https://t.co/k8Nd4maJbT",account_security,"@402734 That is likely a phishing email. To learn more about phishing, &amp; how to report it, check out this link: 
https://t.co/6Ye6EtSytB",0.2522177559540147,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @402734 That is likely a phishing email. To learn more about phishing, &amp; how to report it, check out this link:  https://t.co/6Ye6EtSytB If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
94899,Halo. @AppleSupport it's stuck on this screen no matter how many times I click anything so I can't turn it off to fix it 🤔 https://t.co/4YyjgRAoC2,unclear,@358220 We got your DM and will be replying there.,0.3455983706360331,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
90565,"@AppleSupport IT Just keeps asking me for my password multiple times, to log in to my account and just keeps loading for a long time without downloading",account_security,"@573474 We'd be happy to look into this with you, and help in any way we can. Send us a DM with details about what's happening. https://t.co/GDrqU22YpT",0.2641369645425022,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @573474 We'd be happy to look into this with you, and help in any way we can. Send us a DM with details about what's happening. https://t.co/GDrqU22YpT If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
97040,@AppleSupport I take back my ihy. It keeps turning off around 10-15% and keeps crashing when I’m trying to switch from apps :/ I had to format my phone like 3 times already 👀,device_performance,"@302979 That's not what we'd like to hear, and want to help stop this from happening. Tell us more about what you're experiencing.",0.2110743352995664,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @302979 That's not what we'd like to hear, and want to help stop this from happening. Tell us more about what you're experiencing. If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
87167,"@AppleSupport Yes I know, I’ve been able to do that then it stopped working &amp; I’m not sure why",unclear,"@515939 Do you use iMessage and FaceTime on any other devices? Also, are you getting an error message?",0.3165009902586807,I’m sorry you’re running into this. Could you share a little more detail about what is happening and which device or software version you’re using?,,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
98845,@AppleSupport  I never use Live Photo mode and I don’t intend to. Why does it sporadically keep getting turned back on in camera?,app_or_feature_issue,"@681251 Thanks for contacting us, we can help you with your Live Photo question. Use this as a guide: https://t.co/C3E4kiTqdx  You'll want to go to the tips under ""Take a Life Photo"" and use Preserve Settings to help ensure it stays off for you.",0.2352558598465468,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @681251 Thanks for contacting us, we can help you with your Live Photo question. Use this as a guide: https://t.co/C3E4kiTqdx  You'll want to go to the tips under ""Take a Life Photo"" and use Preserve Settings to help ensure it stays off for you. If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
445984,if you texted me today and it says I read and I didn't answer. I'm (probably) not ignoring you. My phone decided to have every single app not work and crash immediately every time I try to use it. Thanks @AppleSupport,device_performance,"@166042 May we ask which devices you're using Handoff with? Also, this article may help: https://t.co/jmMBILbFAw",0.2105181859825602,"I’m sorry you’re running into this. Based on a similar Apple Support case, a relevant next step was: @166042 May we ask which devices you're using Handoff with? Also, this article may help: https://t.co/jmMBILbFAw If that does not resolve the issue, Apple Support can help with the next troubleshooting or service step.",,,,,"Judge error: Error code: 429 - [{'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, lim"
