customer_tweet_id,customer_time,customer_text,support_tweet_id,support_time,support_text,gold_intent,gold_escalate,gold_escalation_reason,annotation_notes
94899,2017-11-30 14:37:12+00:00,Halo. @AppleSupport it's stuck on this screen no matter how many times I click anything so I can't turn it off to fix it 🤔 https://t.co/4YyjgRAoC2,94898,Thu Nov 30 15:47:32 +0000 2017,"@136629 Hey there, let's try force restarting your iPhone to see if anything changes. This link should help: https://t.co/8MvHMFZ83h",device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
90565,2017-11-30 15:17:48+00:00,"@AppleSupport IT Just keeps asking me for my password multiple times, to log in to my account and just keeps loading for a long time without downloading",90567,Thu Nov 30 16:18:29 +0000 2017,"@135599 Thanks. Since this started have you restarted your iPhone at all? If not, let's do that now. Does the issue continue?",account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
97040,2017-11-30 16:21:53+00:00,@AppleSupport I take back my ihy. It keeps turning off around 10-15% and keeps crashing when I’m trying to switch from apps :/ I had to format my phone like 3 times already 👀,97042,Thu Nov 30 16:49:29 +0000 2017,@137183 We'd be happy to assist with that today. Send us a DM to get started. https://t.co/GDrqU22YpT,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
87167,2017-11-30 16:31:56+00:00,"@AppleSupport Yes I know, I’ve been able to do that then it stopped working &amp; I’m not sure why",87168,Thu Nov 30 16:57:02 +0000 2017,"@135074 Without troubleshooting the issue, we're unable to determine why this has happend. If it does again, reach out to us and let us know. We'll take it from there.",unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
98845,2017-11-30 16:43:08+00:00,@AppleSupport  I never use Live Photo mode and I don’t intend to. Why does it sporadically keep getting turned back on in camera?,98843,Thu Nov 30 17:06:00 +0000 2017,@137635 We want to help. Live Photos is on by default on your iPhone 6s and later. You can tun off Live Photos in the Camera app and then preserve your Camera settings so that Live Photos is always on or off. Go to Settings &gt; Camera &gt; Preserve Settings.,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
445984,2017-11-30 18:33:26+00:00,if you texted me today and it says I read and I didn't answer. I'm (probably) not ignoring you. My phone decided to have every single app not work and crash immediately every time I try to use it. Thanks @AppleSupport,445983,Thu Nov 30 18:50:49 +0000 2017,@220621 That's not the type of experience that we'd like for you to have while using your phone. Click here to continue with us in DM and we'll do everything that we can to get this sorted: https://t.co/GDrqU22YpT,device_performance,True,Severe device instability.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
449546,2017-11-30 20:29:58+00:00,"@AppleSupport Why have I been asked (and installed) this security update, twice, in two days? Did the first one not work? If so why is the number not different? https://t.co/QB2Nda8yiV",449543,Thu Nov 30 20:46:00 +0000 2017,@221540 We'd be happy to look into this with you. Have you restarted the App Store since this has appeared?,account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
450388,2017-11-30 21:32:04+00:00,@AppleSupport I tried all of the help pages before coming here. If I can’t get it to work I will have to speak to advisor tomorrow .. thanks,450390,Thu Nov 30 21:45:00 +0000 2017,@221762 Got it. Feel free to send us a DM if you'd like us to work on this with you. https://t.co/GDrqU22YpT,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
451421,2017-11-30 21:41:18+00:00,@115858 whats is going on every update i do my battery life last 5 minutes?? Can you explain this??,451419,Thu Nov 30 21:51:00 +0000 2017,"@222046 Battery life is important so let's see what is happening there.  We would like to help, but can you give us some more details on what's happening?  Which device are you using?",information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
453997,2017-11-30 22:27:11+00:00,I just got my iPhone 8+ two days ago and my camera isn’t working @AppleSupport what’s up??,453995,Thu Nov 30 22:45:28 +0000 2017,"@222746 Hey, that's not the experience we want you to have with your new iPhone. Let's see what's going on. First, can you tell us what happens when you try to use the camera? Also, can you tell us the exact iOS version currently installed?",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
453902,2017-11-30 22:57:35+00:00,"Ok, @AppleSupport, it’s getting out of hand. Caught up on all updates and I get the “may not be supported” message when phone is plugged into my Mac. Can this stop, please?",453901,Thu Nov 30 23:08:52 +0000 2017,@222716 We'd be happy to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
458410,2017-12-01 00:39:01+00:00,@AppleSupport my iPhone X called my parents while locked and in my pockets. Any idea how that might have happened?,458409,Fri Dec 01 01:03:51 +0000 2017,@223863 Thanks for reaching out to us. We're happy to help. There are several ways to dial a number without physically interacting with your device. Send us a DM so we can investigate. https://t.co/GDrqU22YpT,account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
462043,2017-12-01 02:18:15+00:00,My phone has been straight Trash and constantly freezing/apps crashing since this update WTF @115858,462042,Fri Dec 01 02:25:30 +0000 2017,@224804 Help is here! Shoot us a DM and we'll be glad to address your concerns and get your iPhone responding fluidly again. Tap here to meet us there: https://t.co/GDrqU22YpT,software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
462036,2017-12-01 02:21:00+00:00,@AppleSupport and my apps and home screen are constantly freezing,462035,Fri Dec 01 02:28:00 +0000 2017,"@224801 We'd love to help. Can you DM us your complete software version from Settings &gt; General &gt; About, next to version? https://t.co/GDrqU22YpT",device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
483182,2017-12-01 08:20:21+00:00,@118845 How do I go about getting my Powerbeats repaired? Got a pair for graduation in May and they already won’t turn on. Charge just fine. Thanks!,483181,Fri Dec 01 14:35:35 +0000 2017,@229922 Thanks for reaching out to us. We are always happy to help. Send us a DM. We'd be happy to look into your options with you there. https://t.co/GDrqU22YpT,purchase_repair_support,True,"Purchase, repair, replacement, or service requires support.","The customer needs purchase, repair, replacement, warranty, refund, or service support."
486192,2017-12-01 11:33:12+00:00,@193129 @AppleSupport I mean I was on 7% 25 mins ago so it must be kinda charging 😅 https://t.co/hgkhHLuUhl,486191,Fri Dec 01 15:26:28 +0000 2017,@144500 We know how important it is to have your iPad charging up and ready for the day. Let us know if these steps help: https://t.co/uqxquyfdn0,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
491442,2017-12-01 16:21:15+00:00,@115858 is worth Billions of dollars and can’t fix this it ( I.T ) problem. First it was the I crap bullshit now it’s this I.T come on get it together already. So frustrating,491441,Fri Dec 01 17:04:00 +0000 2017,"@232091 We can assist with this issue. As a first step try this. Go to Settings &gt; General &gt; Reset and choose Reset Keyboard Dictionaries. Then reboot the device and test. If the issue persists after that, let us know what device and iOS version your on via a DM. https://t.co/GDrqU22YpT",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
488066,2017-12-01 17:58:10+00:00,"@AppleSupport Thank you! It wasn’t gone, it just moved. 😊",488068,Fri Dec 01 18:47:30 +0000 2017,@231180 We’re always happy to help. Have a wonderful day!,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
498574,2017-12-01 18:38:53+00:00,@AppleSupport why i can reproduce the videos in my gallery? 😢😢😢 https://t.co/PWBBZ3VIFq,498573,Fri Dec 01 19:08:00 +0000 2017,@234018 We'll gladly do all we can to help. Are you asking how to duplicate videos?,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
501506,2017-12-01 19:54:30+00:00,"@AppleSupport Wait it’s not any apps, it reset itself earlier when I wasn’t even touching it..",501508,Fri Dec 01 20:53:35 +0000 2017,@234820 Thanks for the clarification. We'd like to look into some options from here. Can you DM us the country you're currently located in? https://t.co/GDrqU22YpT,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
505127,2017-12-01 21:05:16+00:00,@AppleSupport Gmail accounts won’t go online. Tried to sign in via Accounts in system preferences but it won’t let me go beyond entering my passwords.,505129,Fri Dec 01 21:29:31 +0000 2017,"@235807 Thank you for clarifying. We know you need access to your mail and we want to help. Let's go to your account via a web browser, such as Safari. Are you able to check your mail there?",account_security,True,Account or security concern.,"The message concerns account access, authentication, suspicious activity, or security."
506522,2017-12-01 21:27:09+00:00,@AppleSupport Recent*,506523,Fri Dec 01 21:49:00 +0000 2017,@236224 Thanks for confirming that. Can you provide us which iOS version is on your device?,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
509596,2017-12-01 21:43:21+00:00,@AppleSupport Auto-correct not working on anything other than whatsapp. Settings all seem to be fine https://t.co/IjMy4uZxkl,509595,Fri Dec 01 22:16:25 +0000 2017,@155253 OK. Let's work together in DM on this. Send over the version of iOS you're running under Settings &gt; General &gt; About using the following link. https://t.co/GDrqU22YpT,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
511171,2017-12-01 22:07:01+00:00,"What’s up with iOS 11, @AppleSupport? IPhone 7 Plus rendered unusable after the update.",511169,Fri Dec 01 22:48:56 +0000 2017,@237488 We want to help. What issues are you experiencing with your iPhone?,information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
484609,2017-12-01 22:18:34+00:00,@AppleSupport Solved. In safe mode they looked good. With this last restart now it seems that they're displayed correctly. Thanks.,484610,Fri Dec 01 22:54:00 +0000 2017,@230324 You’re welcome. Please feel free to reach out any time you have questions or concerns. Hope you have a good day.,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
506471,2017-12-01 22:23:05+00:00,@AppleSupport she said she can listen to the songs unless i’m listening to apple music on my phone . we both get a message that says “looks like you’re listening on another device”,506472,Fri Dec 01 23:08:00 +0000 2017,"@236213 Reach out to us via DM, then we can advise you on this from there. https://t.co/GDrqU22YpT",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
523046,2017-12-02 03:39:47+00:00,@231307 @AppleSupport Might be related to specific settings/app installs?,523045,Sat Dec 02 04:15:11 +0000 2017,@240840 We'd like to help you out. DM us and we can get started. https://t.co/GDrqU2kzhr,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
538657,2017-12-02 04:49:22+00:00,@AppleSupport how could i fix it when my iphone 7 plus constantly restarting ?,538656,Sat Dec 02 14:34:00 +0000 2017,@244886 We are here to help. Let's take a look at this article and see if these steps help. https://t.co/osZOKKTalm,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
539848,2017-12-02 05:43:37+00:00,@AppleSupport help. iPhone 8. iOS 11.1.2 keeps restarting itself!,539847,Sat Dec 02 15:11:28 +0000 2017,@245201 We're happy to help! Please check out the following article: https://t.co/osZOKKTalm If you need to update the iOS be sure to create a backup before beginning. DM us if you have additional questions.,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
541208,2017-12-02 05:52:06+00:00,"Using @115858 airpod ! impressed with smooth connectivity , battery and sound quality of it. One issue how to enable automatically answering incoming call ?? @AppleSupport",541207,Sat Dec 02 15:15:39 +0000 2017,"@245556 Being able to automatically answer calls with your AirPods isn’t an available feature. However, we always want to hear how our customers want to use their devices. You can leave your feedback here: https://t.co/eTPVYVFyd8",information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
542326,2017-12-02 07:56:01+00:00,@AppleSupport my iPhone keeps crashing. Seems to be a worldwide problem on iOS 11.1.2 looking at the online forums. Is there a fix that doesn’t involve changing the date.,542325,Sat Dec 02 16:04:31 +0000 2017,"@245865 We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: https://t.co/osZOKKTalm  If you're still having trouble, let us know in DM. https://t.co/GDrqU22YpT",device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
524498,2017-12-02 10:23:45+00:00,@AppleSupport It happen also to me after update ios to version 11.2 please help. My phone is iphone 7plus,524512,Sat Dec 02 17:19:24 +0000 2017,"@241283 You came to the right place, we know you want to get your device working properly again. Follow these steps to resolve it: https://t.co/osZOKKTalm

If you continue to experience this issue or run into questions, DM us. We'll be here for you. https://t.co/GDrqU22YpT",software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
537610,2017-12-02 10:47:55+00:00,@244614 @AppleSupport A mí se me apaga con 9% de batería 😭,546634,Sat Dec 02 17:24:27 +0000 2017,@247115 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
550770,2017-12-02 13:37:10+00:00,@AppleSupport I downloaded iOS 11.2. Where is the Apple Pay icon? It never appears and I use Apple Pay all of the time at retailers and online transactions. #SoSadAboutIt,550769,Sat Dec 02 18:54:52 +0000 2017,@247591 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
550693,2017-12-02 14:11:39+00:00,@115858 my iPhone won’t stop rebooting every 30 seconds! Driving me insane!!,550691,Sat Dec 02 19:06:00 +0000 2017,"@248287 We know that the performance of your device is important and we'll do everything we can to resolve this. To get started, let's update to iOS 11.2 to resolve the restart issue. Here's the link below:

https://t.co/osZOKKTalm",device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
552164,2017-12-02 14:48:00+00:00,Is anyone else’s iPhone spontaneously crashing and restarting this morning? @AppleSupport,552163,Sat Dec 02 19:28:00 +0000 2017,"@248723 We've got steps to solve that restart issue on your iPhone. Let's start by backing up your iPhone with these steps: https://t.co/4f8hwTn4fE, then use these steps to update to iOS 11.2: https://t.co/osZOKKByWM Let us know in DM if those don't help. https://t.co/GDrqU2kzhr",device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
552078,2017-12-02 15:14:23+00:00,@AppleSupport I've updated to the lates iOS and this morning my phone is acting crazy. It keeps closing out and making me sign back in. I've shutdown three times and the problem is still there. Please look into this. Pic of screen attached. https://t.co/q5xliIBdkz,552077,Sat Dec 02 19:36:31 +0000 2017,@248693 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
553661,2017-12-02 15:56:18+00:00,Dear @AppleSupport your iOS update 11.2 broke my visual voicemail. https://t.co/JTJt5dGYKf,553659,Sat Dec 02 19:56:25 +0000 2017,"@249146 Thanks for reaching out. Since the update have you completed a normal restart of your iPhone? If not, do so now and let us know the results. We want to ensure your visual voicemail is working again.",software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
553564,2017-12-02 16:21:54+00:00,Hi @115858 @AppleSupport I didn’t subscribe to @25269 hooq_sg. Please clarify if this email is LEGIT. https://t.co/J9Cm687Lft,553563,Sat Dec 02 20:04:03 +0000 2017,@249111 That looks like phishing and not from us. More info on phishing and how to avoid it here: https://t.co/LNMCdqt6fD,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
556915,2017-12-02 18:53:55+00:00,"@AppleSupport Unable to restore phones, keep seeing server issue? What's going on",556913,Sat Dec 02 20:52:00 +0000 2017,@250043 Let's work on this together. Does this happen when you're restoring using iTunes? Or from your iPhone settings?,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
556069,2017-12-02 19:47:22+00:00,@AppleSupport upgraded to iOS 11.2 and now I get a vibration with almost every action I do on my X. How do I stop this.,556068,Sat Dec 02 21:08:00 +0000 2017,"@249894 Thanks for reaching out to us about this. We'd be more than happy to help, just shoot us a DM with any details and we'll go from there. https://t.co/GDrqU22YpT",information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
556055,2017-12-02 19:58:10+00:00,@AppleSupport my phone keeps restarting every 2 minutes. What’s going on?!,556054,Sat Dec 02 21:09:24 +0000 2017,@249889 Let's see about getting your iPhone running more smoothly. Start by taking the steps listed in this support article: https://t.co/osZOKKTalm Be sure to follow the steps as listed for the best experience. Let us know if that helps please.,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
542413,2017-12-02 20:26:39+00:00,@AppleSupport Yes mine has been going on for a week he just got his phone yesterday it. It keep saying the music is unavailable for download on every song.,542414,Sat Dec 02 21:28:54 +0000 2017,@245891 Thanks for that info. We'd like to look into this further. Let's meet in DM. https://t.co/GDrqU22YpT,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
557852,2017-12-02 20:31:33+00:00,@250299 Same here. Read 3times - still none the wiser. Plus what is this new 3rd button state they got going on. Is my Bluetooth on or off @115858 ? https://t.co/Ll8Eg3mw51,557850,Sat Dec 02 21:28:27 +0000 2017,"@250298 We'd be glad to answer this. Regarding the Bluetooth states in Control center, white means that Bluetooth is enabled, but not connected to anything currently. Let us know if you have additional questions.",connectivity,False,Routine connectivity troubleshooting.,"The main problem involves Wi-Fi, Bluetooth, cellular, calls, or another connection."
553667,2017-12-02 21:28:36+00:00,"@AppleSupport yes, i already tried restarting.",553668,Sat Dec 02 21:54:55 +0000 2017,@249147 Let's reach out to our iTunes Support team about this issue. https://t.co/YZKYT7KOTB,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
559156,2017-12-02 21:36:10+00:00,I can’t believe I’m forced to either format my iphone or buy an X with the latest update. @115858 ???,559155,Sat Dec 02 21:55:00 +0000 2017,"@250675 We'd like to learn more about what's going on with your iPhone. Send us a DM with the details about what's happening, along with the country you're located in. We'll see what we can do to help. https://t.co/GDrqU22YpT",software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
559036,2017-12-02 21:59:30+00:00,@AppleSupport trying to download disney infinity on iPad but unable to locate it. Please advise how to recover. Thanks.,559034,Sat Dec 02 22:08:00 +0000 2017,"@250648 So that we're on the same page, you had this installed in the past, but deleted it?",information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
559023,2017-12-02 22:02:37+00:00,"@AppleSupport my MacBook Pro won’t esc the backlit volume/light bar and I can’t use keys, or use apple menu to force quit apps or restart.",559022,Sat Dec 02 22:10:00 +0000 2017,@250645 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
559011,2017-12-02 22:13:35+00:00,@AppleSupport iPhone 7. iOS 11.1.2 (15B202). A week ago. After the last update.,559013,Sat Dec 02 22:22:31 +0000 2017,"@250642 Got it. We just released iOS 11.2, and one of the enhancements is designed to address this concern. Please update from Settings &gt; General &gt; Software Update or via iTunes, and let us know if you have further concerns.",software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
565942,2017-12-03 01:03:40+00:00,@AppleSupport Fixed it,565944,Sun Dec 03 01:13:53 +0000 2017,@252656 Great to hear! Reach out again in the future if we can be of further assistance.,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
566814,2017-12-03 01:25:39+00:00,@AppleSupport I’ve got my phone plugged into my computer and trying to get my photos from the photos app to iTunes but there’s no option/I don’t really know how it’s done because google didn’t help me,566816,Sun Dec 03 01:45:00 +0000 2017,@252893 DM us and we'll continue from there. What are you seeing when you go to your iPhone inside iTunes? https://t.co/GDrqU22YpT,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
567680,2017-12-03 01:39:08+00:00,"@115858 If I wanted Bluetooth on, ad put it on. Stop activating it when a switch ma phone on or click off airplane mode. Fucking get this sorted pronto",567678,Sun Dec 03 01:52:00 +0000 2017,"@253150 We can offer some guidance on this. Does Bluetooth switch back on when it’s turned off in Settings as described here: https://t.co/G7BHuQnDS6

Let us know in DM, and we’ll go from there. https://t.co/GDrqU22YpT",connectivity,False,Routine connectivity troubleshooting.,"The main problem involves Wi-Fi, Bluetooth, cellular, calls, or another connection."
569252,2017-12-03 03:01:21+00:00,"Hey @AppleSupport, did you guys get rid of the ringtone option on @118721? I made a ringtone and I can't get it to important. Please help. This is driving me crazy!!!",569250,Sun Dec 03 03:07:30 +0000 2017,@211148 We'd love to help! This article goes over how to sync Tones in iTunes: https://t.co/Pm4DavkQln,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
553640,2017-12-03 03:32:45+00:00,@AppleSupport Thank you for replying yes after I exited and closed the app my screen returned to the portrait position.,553642,Sun Dec 03 03:40:29 +0000 2017,"@249140 To confirm, it sounds like your issue is resolved? If not, please DM us and we'll continue there.",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
601355,2017-12-03 04:07:06+00:00,Hey @116333 and @AppleSupport what in God’s name is going on in Cupertino? I let the MacOS High Sierra bug slide by. But now you updated iOS to 11.2 without the features claimed and pretty much hobbled Maps with messed up GPS info. You are better than this!,601354,Sun Dec 03 21:41:26 +0000 2017,"@262661 Hey, Dan. We'd like to make sure Maps is working as expected for you. DM us details of what's going on, and we'll continue there. https://t.co/GDrqU22YpT",information_request,False,Routine information request.,The customer is primarily asking for information or instructions.
574921,2017-12-03 06:44:11+00:00,@255250 @AppleSupport did you fix this? Currently happening to me,574922,Sun Dec 03 13:59:29 +0000 2017,@255251 We can work together to get this figured out. DM us and we'll work there. https://t.co/GDrqU22YpT,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
583635,2017-12-03 06:47:53+00:00,@AppleSupport upgraded to iOS 11.2 and don’t see Apple Pay Cash card in Wallet or Apple Pay settings. Should I? Is it live yet?,583634,Sun Dec 03 14:02:00 +0000 2017,"@257660 If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.",app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
585923,2017-12-03 09:49:06+00:00,Hi @AppleSupport my old iPhone 6s is shutting down and bugging me out every 20 seconds 😞 please help https://t.co/Fxaxn1qwSU,585921,Sun Dec 03 14:55:31 +0000 2017,@258337 We're sorry to hear this. Let's see what we can do to get it resolved. When did you start seeing these unexpected shutdowns?,device_performance,True,Severe device instability.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
585910,2017-12-03 10:26:36+00:00,@258333 @AppleSupport My mom’s and mine to!,585931,Sun Dec 03 14:54:00 +0000 2017,@258339 Thanks for reaching out about this behavior. Does that still continue after taking the steps from this article? https://t.co/osZOKKTalm Let us know your results via a DM. We’ll move from there. https://t.co/GDrqU22YpT,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
587046,2017-12-03 11:34:35+00:00,@AppleSupport why doesn’t notes work on the iPhone X also can’t close ebay photos on listings without force closing the app.. want to give me my thousand quid back?,587045,Sun Dec 03 15:21:55 +0000 2017,@258646 We'd like to help. Please tell us more about the issue you're experiencing in DM and we'll go from there. https://t.co/GDrqU22YpT,app_or_feature_issue,False,Routine app or feature troubleshooting.,"The problem is tied to a specific Apple app, service, or feature."
588194,2017-12-03 12:49:35+00:00,"@AppleSupport updated to 11.2, have 2 factor auth on, but do not see the swipe in settings&gt;wallet to enable apple cash --- bug???",588193,Sun Dec 03 15:43:52 +0000 2017,"@259001 If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.",software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
588071,2017-12-03 12:55:29+00:00,"@AppleSupport Hi, I have a problem with video playback in High Sierra. In iTunes, Quicktime and Safari, whenever subtitles or other playback controls appear, the contrast changes, the screen appear brighter, which is very distracting. Similar problem to https://t.co/6zXOiIDWR0",588069,Sun Dec 03 16:00:00 +0000 2017,@258966 Let's work together to get things sorted out.  Have you attempted to reinstall the macOS at any point?,software_update,False,Routine software update troubleshooting.,The message identifies an operating-system update as the main issue or cause.
588114,2017-12-03 13:34:11+00:00,@AppleSupport  Strange!! My phone having iOS 11.2 rebooting after every couple of minutes. Totally Unusable.,588113,Sun Dec 03 15:51:24 +0000 2017,@258980 We definitely want you to have a good experience after the update. We'll do everything we can to help. Does the Apple logo appear when the iPhone reboots or does it just go to the Home screen?,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
590889,2017-12-03 15:55:35+00:00,@AppleSupport. Since iOS 11 I can literally watch my battery percentage drop while looking at the screen. No apps open.  No battery problems with iOS 10. Apple please fix. In 30 min percentage dropped from 92% to 52%.,590888,Sun Dec 03 16:56:55 +0000 2017,@259775 Thank you for reaching out to us about this. Your battery life is important to us. We'd like to look deeper into what could be going on with your battery. DM us the exact iOS you are using to get started. https://t.co/GDrqU22YpT,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
567614,2017-12-03 17:55:42+00:00,@AppleSupport Any updates please ? Need get this resolved ASAP,567616,Sun Dec 03 18:46:28 +0000 2017,@253133 We'd like to continue looking into this with you. Let's reconvene in DM. https://t.co/GDrqU22YpT,unclear,True,Insufficient information to safely determine the issue.,There is not enough information in the customer message to determine the issue confidently.
596879,2017-12-03 18:55:41+00:00,"Nothing will load, my apps won’t stay open, I can’t answer calls. @115858 has been pushing my limits with this new release 😡",596878,Sun Dec 03 19:27:00 +0000 2017,@261491 Thanks for reaching out. We can definitely understand your concern. Let;s hop into DM and look into this with you. https://t.co/GDrqU22YpT,device_performance,False,Routine device troubleshooting.,"The main problem is general device instability, freezing, crashing, restarting, shutdown, lag, or battery behavior."
